menu_id,restaurant_id,item_name,category,price,is_veg,is_bestseller
7600,601,Biryani (Premium Edition),North Indian,366.0,1,0
7601,601,Rajma Chawal,North Indian,399.0,1,0
7602,601,Naan (Premium Edition),North Indian,523.0,1,0
7603,601,Naan (Premium Edition),North Indian,276.0,1,1
7604,601,Rajma Chawal,North Indian,345.0,0,0
7605,601,Chole Bhature,North Indian,471.0,1,1
7606,601,Rajma Chawal (Chef Edition),North Indian,323.0,0,0
7607,601,Naan,North Indian,268.0,0,1
7608,601,Dal Makhani,North Indian,870.0,1,0
7609,601,Naan,North Indian,707.0,1,0
7610,601,Chole Bhature (Classic Edition),North Indian,399.0,0,1
7611,601,Biryani,North Indian,446.0,0,0
7612,601,Biryani,North Indian,556.0,0,0
7613,601,Dal Makhani,North Indian,746.0,1,0
7614,601,Chole Bhature,North Indian,801.0,1,0
7615,601,Biryani (Chef Edition),North Indian,345.0,0,0
7616,602,Burger,Seafood,260.0,1,0
7617,602,French Fries,Seafood,180.0,0,1
7618,602,Nuggets (Classic Edition),Seafood,156.0,0,0
7619,602,Burger,Seafood,164.0,0,0
7620,602,Nuggets,Seafood,195.0,1,0
7621,602,Onion Rings,Seafood,263.0,1,0
7622,602,French Fries,Seafood,294.0,0,0
7623,602,Burger,Seafood,253.0,0,0
7624,602,Nuggets,Seafood,107.0,0,0
7625,602,French Fries,Seafood,89.0,0,0
7626,602,Hot Dog (Chef Edition),Seafood,307.0,0,0
7627,602,Nuggets,Seafood,205.0,0,0
7628,602,Wrap,Seafood,301.0,0,0
7629,602,Onion Rings,Seafood,84.0,0,0
7630,602,Onion Rings (Premium Edition),Seafood,286.0,1,0
7631,602,Burger (Chef Edition),Seafood,126.0,0,1
7632,603,Hot Dog,Beverages,945.0,0,0
7633,603,Nuggets,Beverages,1118.0,1,0
7634,603,Onion Rings,Beverages,771.0,0,0
7635,603,Hot Dog (Special Edition),Beverages,494.0,1,0
7636,603,French Fries (Chef Edition),Beverages,1093.0,1,0
7637,603,Hot Dog,Beverages,1156.0,0,0
7638,603,Nuggets,Beverages,964.0,0,0
7639,603,Nuggets,Beverages,727.0,0,1
7640,603,French Fries,Beverages,437.0,1,0
7641,603,Hot Dog,Beverages,1122.0,0,0
7642,603,Nuggets,Beverages,919.0,1,0
7643,603,Wrap (Special Edition),Beverages,1020.0,0,0
7644,603,Hot Dog,Beverages,568.0,0,0
7645,603,Onion Rings,Beverages,1014.0,1,0
7646,603,Onion Rings,Beverages,729.0,0,0
7647,603,Burger,Beverages,836.0,0,0
7648,603,Nuggets (Classic Edition),Beverages,1109.0,0,0
7649,603,French Fries (Special Edition),Beverages,766.0,1,0
7650,603,Nuggets (Chef Edition),Beverages,1090.0,0,1
7651,603,Nuggets,Beverages,604.0,0,1
7652,604,Hot Dog,Seafood,893.0,0,0
7653,604,Onion Rings,Seafood,729.0,1,0
7654,604,Hot Dog,Seafood,1056.0,0,0
7655,604,Nuggets (Premium Edition),Seafood,1073.0,0,0
7656,604,Hot Dog (Chef Edition),Seafood,467.0,0,0
7657,605,Hot Dog,Seafood,263.0,1,0
7658,605,Hot Dog,Seafood,89.0,1,0
7659,605,Nuggets (Classic Edition),Seafood,114.0,0,0
7660,605,French Fries,Seafood,245.0,1,0
7661,605,French Fries,Seafood,277.0,1,0
7662,605,Onion Rings (Premium Edition),Seafood,162.0,0,0
7663,605,Burger,Seafood,198.0,0,0
7664,605,Wrap (Special Edition),Seafood,284.0,1,0
7665,605,Onion Rings (Chef Edition),Seafood,197.0,1,0
7666,605,Hot Dog,Seafood,288.0,1,1
7667,605,Burger,Seafood,138.0,1,0
7668,605,Nuggets,Seafood,189.0,0,0
7669,605,Onion Rings (Chef Edition),Seafood,84.0,1,1
7670,605,Wrap,Seafood,227.0,1,0
7671,605,French Fries,Seafood,270.0,1,0
7672,605,Burger,Seafood,225.0,0,0
7673,605,French Fries (Chef Edition),Seafood,197.0,1,0
7674,605,French Fries,Seafood,233.0,0,0
7675,606,Smoothie,Cafe,241.0,0,0
7676,606,Sandwich,Cafe,141.0,1,0
7677,606,Sandwich,Cafe,75.0,1,0
7678,606,Muffin,Cafe,144.0,1,0
7679,606,Cappuccino,Cafe,205.0,0,0
7680,606,Muffin (Premium Edition),Cafe,247.0,1,1
7681,606,Cappuccino,Cafe,93.0,1,0
7682,606,Smoothie,Cafe,139.0,1,1
7683,606,Smoothie (Special Edition),Cafe,155.0,0,0
7684,606,Cappuccino,Cafe,254.0,0,0
7685,606,Smoothie,Cafe,178.0,0,0
7686,606,Waffle (Chef Edition),Cafe,177.0,1,0
7687,606,Smoothie (Special Edition),Cafe,233.0,0,0
7688,606,Muffin (Premium Edition),Cafe,144.0,1,0
7689,606,Waffle (Classic Edition),Cafe,170.0,0,0
7690,606,Cappuccino (Special Edition),Cafe,189.0,1,0
7691,606,Cold Coffee,Cafe,239.0,0,0
7692,607,Hot Dog,Bengali,484.0,1,0
7693,607,Nuggets,Bengali,501.0,1,0
7694,607,French Fries,Bengali,321.0,1,0
7695,607,Wrap,Bengali,183.0,0,0
7696,607,Wrap,Bengali,356.0,1,1
7697,607,Wrap,Bengali,324.0,1,0
7698,607,Hot Dog,Bengali,496.0,0,0
7699,607,Burger (Premium Edition),Bengali,394.0,1,0
7700,607,Burger,Bengali,332.0,0,0
7701,607,Nuggets,Bengali,530.0,1,0
7702,608,Nuggets,Rajasthani,669.0,1,0
7703,608,Burger,Rajasthani,751.0,1,0
7704,608,Onion Rings,Rajasthani,357.0,0,0
7705,608,Wrap,Rajasthani,914.0,1,0
7706,608,Burger (Chef Edition),Rajasthani,1093.0,1,0
7707,608,Onion Rings,Rajasthani,577.0,0,0
7708,608,Nuggets,Rajasthani,821.0,1,0
7709,608,French Fries,Rajasthani,399.0,1,0
7710,608,Nuggets,Rajasthani,657.0,0,1
7711,608,Burger (Special Edition),Rajasthani,1189.0,0,0
7712,608,Nuggets,Rajasthani,535.0,1,0
7713,608,French Fries (Classic Edition),Rajasthani,589.0,0,0
7714,608,Burger (Special Edition),Rajasthani,939.0,0,0
7715,608,Nuggets,Rajasthani,401.0,1,0
7716,608,Burger,Rajasthani,540.0,1,1
7717,608,Nuggets,Rajasthani,925.0,1,0
7718,608,Wrap,Rajasthani,913.0,1,0
7719,609,Wrap (Chef Edition),Burger,117.0,0,0
7720,609,Burger,Burger,319.0,0,1
7721,609,Burger (Special Edition),Burger,273.0,0,1
7722,609,Hot Dog (Premium Edition),Burger,154.0,0,0
7723,609,Nuggets (Chef Edition),Burger,246.0,0,0
7724,610,Burger,Punjabi,238.0,1,0
7725,610,French Fries (Premium Edition),Punjabi,419.0,0,0
7726,610,Nuggets,Punjabi,472.0,1,0
7727,610,Onion Rings (Chef Edition),Punjabi,572.0,1,0
7728,610,Hot Dog,Punjabi,523.0,0,1
7729,610,Wrap,Punjabi,586.0,1,0
7730,610,Wrap,Punjabi,208.0,1,0
7731,610,French Fries,Punjabi,238.0,1,1
7732,610,Hot Dog,Punjabi,387.0,1,1
7733,610,Onion Rings,Punjabi,501.0,1,0
7734,610,Burger,Punjabi,406.0,0,0
7735,610,French Fries,Punjabi,308.0,1,0
7736,610,Wrap (Classic Edition),Punjabi,194.0,1,0
7737,610,Onion Rings,Punjabi,483.0,0,1
7738,611,Onion Rings,Rajasthani,776.0,1,0
7739,611,Hot Dog,Rajasthani,817.0,1,1
7740,611,French Fries,Rajasthani,1108.0,0,0
7741,611,Burger (Premium Edition),Rajasthani,524.0,1,0
7742,611,French Fries,Rajasthani,1057.0,1,0
7743,611,Nuggets,Rajasthani,527.0,0,0
7744,611,Nuggets (Premium Edition),Rajasthani,1039.0,1,0
7745,611,Wrap (Special Edition),Rajasthani,404.0,0,0
7746,611,Onion Rings (Premium Edition),Rajasthani,797.0,0,0
7747,611,Hot Dog (Chef Edition),Rajasthani,977.0,1,0
7748,611,Onion Rings,Rajasthani,366.0,0,1
7749,611,French Fries (Classic Edition),Rajasthani,590.0,0,1
7750,611,Nuggets,Rajasthani,1066.0,0,0
7751,611,Wrap,Rajasthani,842.0,1,0
7752,611,Nuggets,Rajasthani,388.0,1,0
7753,611,Onion Rings (Special Edition),Rajasthani,936.0,1,0
7754,612,Nuggets (Chef Edition),Pizza,347.0,1,0
7755,612,Onion Rings (Classic Edition),Pizza,445.0,1,0
7756,612,Nuggets (Premium Edition),Pizza,522.0,1,0
7757,612,Wrap,Pizza,1187.0,1,0
7758,612,Wrap,Pizza,337.0,0,0
7759,612,French Fries,Pizza,1067.0,1,0
7760,612,Burger,Pizza,1171.0,1,0
7761,612,Burger,Pizza,386.0,0,0
7762,612,Onion Rings,Pizza,1184.0,0,0
7763,612,French Fries,Pizza,456.0,1,0
7764,612,Nuggets (Special Edition),Pizza,751.0,1,0
7765,612,Nuggets,Pizza,1153.0,1,0
7766,612,French Fries,Pizza,719.0,1,1
7767,612,Burger,Pizza,649.0,0,0
7768,612,Burger,Pizza,348.0,1,0
7769,613,Nuggets,Burger,787.0,1,0
7770,613,Burger,Burger,1242.0,0,0
7771,613,Burger,Burger,415.0,0,0
7772,613,French Fries,Burger,753.0,0,0
7773,613,Wrap,Burger,386.0,1,0
7774,613,French Fries (Chef Edition),Burger,675.0,0,0
7775,613,French Fries (Chef Edition),Burger,1040.0,0,0
7776,613,Nuggets (Chef Edition),Burger,636.0,0,1
7777,613,French Fries,Burger,1137.0,0,0
7778,613,Hot Dog (Classic Edition),Burger,1103.0,1,0
7779,613,Wrap,Burger,1179.0,0,1
7780,613,Wrap (Chef Edition),Burger,404.0,0,0
7781,613,Wrap (Classic Edition),Burger,536.0,1,0
7782,613,Onion Rings (Chef Edition),Burger,885.0,1,0
7783,613,Onion Rings (Classic Edition),Burger,862.0,0,0
7784,613,Onion Rings,Burger,1034.0,0,0
7785,614,Wrap (Classic Edition),Healthy Food,983.0,1,0
7786,614,Onion Rings,Healthy Food,776.0,0,0
7787,614,Hot Dog (Premium Edition),Healthy Food,1091.0,1,0
7788,614,French Fries (Chef Edition),Healthy Food,1165.0,0,0
7789,614,Hot Dog,Healthy Food,806.0,0,0
7790,614,Hot Dog,Healthy Food,1095.0,0,0
7791,614,French Fries (Special Edition),Healthy Food,1085.0,0,0
7792,614,Onion Rings,Healthy Food,704.0,1,0
7793,614,Burger,Healthy Food,618.0,1,0
7794,614,Onion Rings,Healthy Food,434.0,1,0
7795,614,Wrap,Healthy Food,485.0,1,0
7796,614,Burger,Healthy Food,1168.0,1,0
7797,614,Wrap,Healthy Food,445.0,0,0
7798,614,Nuggets,Healthy Food,1017.0,1,0
7799,614,Onion Rings,Healthy Food,453.0,0,0
7800,614,Onion Rings (Special Edition),Healthy Food,453.0,1,0
7801,614,Burger,Healthy Food,717.0,0,0
7802,614,Wrap,Healthy Food,1192.0,0,0
7803,615,Hot Dog,Punjabi,469.0,1,0
7804,615,Burger,Punjabi,591.0,1,0
7805,615,Hot Dog,Punjabi,1125.0,1,0
7806,615,Hot Dog (Special Edition),Punjabi,645.0,0,0
7807,615,Burger,Punjabi,992.0,1,0
7808,615,French Fries (Chef Edition),Punjabi,824.0,0,0
7809,615,Onion Rings,Punjabi,783.0,0,1
7810,615,Nuggets,Punjabi,1091.0,1,0
7811,615,Burger,Punjabi,899.0,1,1
7812,615,Nuggets,Punjabi,456.0,0,1
7813,615,Hot Dog,Punjabi,903.0,1,0
7814,615,Wrap,Punjabi,523.0,1,0
7815,615,French Fries,Punjabi,847.0,1,0
7816,615,Hot Dog,Punjabi,318.0,1,0
7817,615,Burger,Punjabi,646.0,0,1
7818,615,Nuggets (Chef Edition),Punjabi,1184.0,1,0
7819,615,Onion Rings,Punjabi,1059.0,1,0
7820,615,Hot Dog,Punjabi,628.0,0,0
7821,616,Caesar Salad,Continental,873.0,1,0
7822,616,Club Sandwich,Continental,728.0,0,0
7823,616,Fish & Chips,Continental,440.0,0,0
7824,616,Club Sandwich (Premium Edition),Continental,756.0,1,0
7825,616,Club Sandwich,Continental,822.0,0,1
7826,616,Fish & Chips (Classic Edition),Continental,869.0,1,0
7827,616,Steak (Premium Edition),Continental,722.0,1,0
7828,616,Club Sandwich,Continental,541.0,1,0
7829,616,Steak (Chef Edition),Continental,592.0,0,0
7830,616,Fish & Chips,Continental,914.0,1,0
7831,616,Club Sandwich,Continental,846.0,0,0
7832,616,Caesar Salad,Continental,791.0,1,1
7833,617,Nuggets (Special Edition),Bengali,191.0,0,0
7834,617,Onion Rings,Bengali,149.0,1,0
7835,617,French Fries,Bengali,294.0,0,1
7836,617,Hot Dog,Bengali,133.0,1,0
7837,617,Burger (Special Edition),Bengali,86.0,0,0
7838,617,Hot Dog (Premium Edition),Bengali,298.0,0,0
7839,617,Hot Dog,Bengali,227.0,1,0
7840,617,Onion Rings,Bengali,261.0,0,0
7841,617,Burger,Bengali,222.0,1,1
7842,617,Wrap,Bengali,181.0,0,0
7843,617,Nuggets,Bengali,164.0,0,1
7844,617,Nuggets,Bengali,163.0,1,1
7845,617,Hot Dog (Chef Edition),Bengali,214.0,0,0
7846,617,Hot Dog (Classic Edition),Bengali,149.0,1,0
7847,617,French Fries (Premium Edition),Bengali,100.0,0,1
7848,617,Hot Dog (Premium Edition),Bengali,276.0,0,0
7849,617,Onion Rings (Premium Edition),Bengali,154.0,1,0
7850,617,Wrap (Classic Edition),Bengali,147.0,0,0
7851,618,Wrap,Rolls & Wraps,188.0,1,0
7852,618,Hot Dog (Classic Edition),Rolls & Wraps,245.0,1,0
7853,618,Hot Dog,Rolls & Wraps,360.0,0,1
7854,618,French Fries (Premium Edition),Rolls & Wraps,585.0,1,0
7855,618,French Fries,Rolls & Wraps,331.0,0,0
7856,619,French Fries (Special Edition),Seafood,247.0,1,0
7857,619,French Fries,Seafood,569.0,1,0
7858,619,French Fries,Seafood,296.0,0,0
7859,619,Hot Dog (Premium Edition),Seafood,223.0,1,0
7860,619,Onion Rings (Premium Edition),Seafood,543.0,0,0
7861,619,French Fries (Chef Edition),Seafood,368.0,1,0
7862,619,Onion Rings,Seafood,253.0,0,0
7863,619,Hot Dog,Seafood,498.0,1,0
7864,619,Hot Dog (Chef Edition),Seafood,407.0,1,0
7865,619,French Fries (Classic Edition),Seafood,332.0,0,0
7866,619,Nuggets,Seafood,464.0,1,0
7867,619,Hot Dog,Seafood,435.0,1,0
7868,619,Onion Rings,Seafood,585.0,0,0
7869,619,Hot Dog,Seafood,311.0,0,1
7870,619,Onion Rings,Seafood,418.0,0,0
7871,620,Nuggets,Rajasthani,490.0,1,1
7872,620,Onion Rings,Rajasthani,912.0,0,0
7873,620,Burger,Rajasthani,738.0,1,0
7874,620,French Fries,Rajasthani,974.0,0,0
7875,620,Hot Dog,Rajasthani,459.0,0,1
7876,620,Nuggets,Rajasthani,1109.0,1,0
7877,620,French Fries (Chef Edition),Rajasthani,512.0,1,0
7878,620,Burger,Rajasthani,542.0,1,0
7879,620,Hot Dog (Special Edition),Rajasthani,1128.0,0,1
7880,620,French Fries,Rajasthani,904.0,1,1
7881,621,French Fries,Street Food,597.0,0,0
7882,621,French Fries (Special Edition),Street Food,421.0,1,1
7883,621,Onion Rings,Street Food,255.0,0,0
7884,621,Wrap,Street Food,704.0,1,0
7885,621,Nuggets,Street Food,825.0,0,1
7886,621,Hot Dog (Premium Edition),Street Food,677.0,0,0
7887,621,Wrap,Street Food,517.0,0,0
7888,621,Hot Dog (Special Edition),Street Food,476.0,0,0
7889,621,Nuggets,Street Food,852.0,1,0
7890,621,Wrap,Street Food,552.0,0,0
7891,622,Wrap,Punjabi,375.0,1,0
7892,622,Onion Rings (Chef Edition),Punjabi,578.0,0,0
7893,622,Wrap,Punjabi,245.0,1,0
7894,622,Burger,Punjabi,535.0,0,0
7895,622,Wrap,Punjabi,275.0,0,0
7896,622,Nuggets,Punjabi,170.0,1,0
7897,623,Caesar Salad,Continental,450.0,0,0
7898,623,Fish & Chips,Continental,868.0,0,0
7899,623,Steak,Continental,878.0,0,0
7900,623,Grilled Chicken,Continental,1176.0,0,0
7901,623,Grilled Chicken,Continental,502.0,0,0
7902,623,Caesar Salad,Continental,807.0,0,0
7903,623,Steak,Continental,633.0,1,0
7904,623,Grilled Chicken,Continental,690.0,1,0
7905,623,Soup,Continental,1097.0,0,0
7906,623,Club Sandwich (Classic Edition),Continental,467.0,0,1
7907,623,Steak,Continental,384.0,0,0
7908,623,Club Sandwich,Continental,729.0,1,0
7909,623,Fish & Chips,Continental,795.0,1,0
7910,624,Nuggets,Rajasthani,534.0,0,0
7911,624,Nuggets,Rajasthani,681.0,0,0
7912,624,Hot Dog,Rajasthani,1005.0,1,0
7913,624,Onion Rings,Rajasthani,498.0,1,0
7914,624,Burger,Rajasthani,683.0,0,0
7915,624,Onion Rings,Rajasthani,638.0,1,0
7916,624,Burger (Premium Edition),Rajasthani,795.0,0,0
7917,624,Burger (Classic Edition),Rajasthani,696.0,0,0
7918,624,Wrap,Rajasthani,877.0,0,0
7919,624,French Fries (Chef Edition),Rajasthani,832.0,0,0
7920,624,Nuggets,Rajasthani,447.0,0,0
7921,624,Nuggets (Special Edition),Rajasthani,1157.0,1,0
7922,624,French Fries,Rajasthani,672.0,1,0
7923,624,Onion Rings,Rajasthani,862.0,1,0
7924,624,French Fries,Rajasthani,743.0,1,0
7925,624,Nuggets,Rajasthani,339.0,1,0
7926,624,French Fries,Rajasthani,1034.0,1,0
7927,624,Wrap,Rajasthani,876.0,0,0
7928,624,Hot Dog,Rajasthani,643.0,0,0
7929,624,Burger,Rajasthani,968.0,0,0
7930,625,Wrap,Rolls & Wraps,740.0,1,0
7931,625,Burger,Rolls & Wraps,951.0,0,0
7932,625,Burger,Rolls & Wraps,915.0,1,0
7933,625,Nuggets,Rolls & Wraps,602.0,0,0
7934,625,Onion Rings,Rolls & Wraps,481.0,1,1
7935,625,Onion Rings (Classic Edition),Rolls & Wraps,460.0,0,0
7936,625,Nuggets,Rolls & Wraps,504.0,0,1
7937,625,Wrap,Rolls & Wraps,1096.0,1,1
7938,625,Nuggets,Rolls & Wraps,733.0,0,0
7939,625,Burger,Rolls & Wraps,608.0,0,0
7940,626,Fried Rice,Chinese,782.0,1,0
7941,626,Chilli Paneer,Chinese,623.0,0,0
7942,626,Noodles,Chinese,426.0,0,0
7943,626,Spring Rolls,Chinese,526.0,0,0
7944,626,Noodles (Classic Edition),Chinese,500.0,1,0
7945,626,Fried Rice,Chinese,673.0,1,0
7946,626,Noodles (Classic Edition),Chinese,524.0,0,0
7947,626,Fried Rice (Classic Edition),Chinese,361.0,1,0
7948,626,Fried Rice,Chinese,786.0,1,0
7949,626,Chilli Paneer,Chinese,541.0,0,0
7950,626,Fried Rice,Chinese,393.0,1,0
7951,626,Fried Rice (Special Edition),Chinese,265.0,1,0
7952,626,Noodles,Chinese,289.0,0,0
7953,626,Noodles (Premium Edition),Chinese,902.0,1,0
7954,626,Manchurian,Chinese,798.0,1,0
7955,627,Hot Dog,Seafood,397.0,0,0
7956,627,Burger (Classic Edition),Seafood,834.0,0,0
7957,627,Burger,Seafood,454.0,0,0
7958,627,Hot Dog,Seafood,784.0,0,1
7959,627,Nuggets (Premium Edition),Seafood,336.0,1,1
7960,627,Onion Rings,Seafood,479.0,0,0
7961,627,French Fries,Seafood,407.0,1,0
7962,627,Hot Dog,Seafood,367.0,0,0
7963,627,Onion Rings,Seafood,313.0,0,1
7964,627,Wrap,Seafood,742.0,1,1
7965,627,French Fries (Chef Edition),Seafood,903.0,0,1
7966,627,French Fries,Seafood,556.0,0,0
7967,628,Risotto,Italian,492.0,0,0
7968,628,Margherita Pizza (Classic Edition),Italian,770.0,1,1
7969,628,Margherita Pizza,Italian,901.0,0,0
7970,628,Margherita Pizza (Classic Edition),Italian,342.0,0,1
7971,628,Tiramisu (Premium Edition),Italian,284.0,1,0
7972,628,Risotto,Italian,476.0,0,0
7973,628,Tiramisu,Italian,364.0,0,0
7974,628,Tiramisu,Italian,687.0,1,0
7975,628,Pasta Arrabiata,Italian,558.0,1,0
7976,628,Bruschetta,Italian,320.0,0,0
7977,628,Bruschetta,Italian,470.0,0,0
7978,628,Margherita Pizza (Special Edition),Italian,501.0,0,0
7979,628,Margherita Pizza,Italian,901.0,0,0
7980,628,Margherita Pizza,Italian,412.0,0,0
7981,628,Tiramisu,Italian,347.0,1,1
7982,629,Smoothie,Cafe,383.0,1,0
7983,629,Croissant (Chef Edition),Cafe,269.0,0,0
7984,629,Muffin,Cafe,493.0,1,1
7985,629,Muffin,Cafe,531.0,0,0
7986,629,Sandwich (Chef Edition),Cafe,648.0,1,0
7987,629,Cold Coffee (Chef Edition),Cafe,388.0,0,1
7988,629,Sandwich (Premium Edition),Cafe,331.0,0,0
7989,629,Smoothie (Classic Edition),Cafe,750.0,1,0
7990,629,Croissant,Cafe,871.0,1,0
7991,629,Waffle (Special Edition),Cafe,320.0,0,1
7992,629,Cappuccino,Cafe,847.0,1,0
7993,629,Waffle (Premium Edition),Cafe,411.0,1,0
7994,629,Croissant,Cafe,810.0,0,1
7995,630,Onion Rings,Bengali,701.0,1,0
7996,630,Wrap (Premium Edition),Bengali,693.0,1,1
7997,630,Hot Dog,Bengali,1044.0,1,0
7998,630,Burger,Bengali,914.0,0,0
7999,630,Hot Dog,Bengali,1151.0,0,0
8000,630,Hot Dog,Bengali,607.0,1,1
8001,630,Nuggets,Bengali,977.0,0,0
8002,630,Wrap,Bengali,811.0,1,0
8003,630,Nuggets (Classic Edition),Bengali,769.0,1,0
8004,630,Burger,Bengali,984.0,1,0
8005,630,Burger,Bengali,622.0,1,1
8006,630,Burger,Bengali,429.0,1,0
8007,630,Hot Dog,Bengali,677.0,0,0
8008,630,Nuggets,Bengali,665.0,1,0
8009,630,Burger (Premium Edition),Bengali,823.0,0,0
8010,630,Burger (Classic Edition),Bengali,742.0,0,1
8011,630,Wrap,Bengali,497.0,1,0
8012,630,Onion Rings (Classic Edition),Bengali,560.0,1,0
8013,631,Wrap,Rolls & Wraps,310.0,1,1
8014,631,Burger,Rolls & Wraps,195.0,0,1
8015,631,Wrap,Rolls & Wraps,133.0,1,0
8016,631,Hot Dog (Chef Edition),Rolls & Wraps,186.0,0,0
8017,631,Hot Dog,Rolls & Wraps,247.0,1,0
8018,631,Hot Dog,Rolls & Wraps,341.0,1,1
8019,631,Onion Rings,Rolls & Wraps,62.0,0,0
8020,631,French Fries (Special Edition),Rolls & Wraps,243.0,0,0
8021,631,Hot Dog,Rolls & Wraps,155.0,0,0
8022,631,French Fries,Rolls & Wraps,289.0,1,1
8023,631,French Fries,Rolls & Wraps,219.0,0,0
8024,631,French Fries (Classic Edition),Rolls & Wraps,256.0,0,0
8025,632,Nuggets (Special Edition),Seafood,847.0,0,0
8026,632,Nuggets (Premium Edition),Seafood,353.0,1,0
8027,632,Wrap,Seafood,418.0,0,0
8028,632,Nuggets,Seafood,656.0,1,1
8029,632,Hot Dog,Seafood,304.0,1,0
8030,632,Wrap (Special Edition),Seafood,814.0,1,0
8031,633,Hot Dog,Street Food,120.0,1,0
8032,633,Wrap (Classic Edition),Street Food,131.0,0,0
8033,633,Nuggets,Street Food,173.0,1,0
8034,633,Hot Dog,Street Food,155.0,0,1
8035,633,Onion Rings,Street Food,81.0,1,0
8036,633,French Fries (Special Edition),Street Food,306.0,0,0
8037,633,Nuggets,Street Food,244.0,1,0
8038,633,Nuggets,Street Food,125.0,0,0
8039,633,Onion Rings,Street Food,140.0,0,0
8040,633,Onion Rings (Chef Edition),Street Food,274.0,1,1
8041,634,Club Sandwich (Chef Edition),Continental,193.0,0,0
8042,634,Caesar Salad,Continental,273.0,1,0
8043,634,Club Sandwich (Classic Edition),Continental,133.0,1,0
8044,634,Fish & Chips (Premium Edition),Continental,181.0,1,0
8045,634,Fish & Chips,Continental,78.0,1,0
8046,634,Steak (Chef Edition),Continental,331.0,1,0
8047,634,Caesar Salad,Continental,197.0,1,0
8048,634,Fish & Chips,Continental,256.0,0,0
8049,634,Caesar Salad (Special Edition),Continental,234.0,0,0
8050,634,Fish & Chips,Continental,300.0,1,0
8051,634,Caesar Salad,Continental,133.0,0,0
8052,635,Hyderabadi Biryani,Biryani,347.0,0,0
8053,635,Prawn Biryani,Biryani,911.0,0,0
8054,635,Prawn Biryani,Biryani,336.0,1,0
8055,635,Chicken Biryani,Biryani,302.0,1,1
8056,635,Chicken Biryani,Biryani,326.0,0,0
8057,635,Hyderabadi Biryani (Special Edition),Biryani,694.0,0,0
8058,635,Prawn Biryani,Biryani,294.0,1,0
8059,635,Mutton Biryani (Premium Edition),Biryani,267.0,0,0
8060,635,Chicken Biryani,Biryani,798.0,1,0
8061,635,Mutton Biryani,Biryani,793.0,0,0
8062,635,Mutton Biryani,Biryani,515.0,0,1
8063,635,Chicken Biryani,Biryani,775.0,1,0
8064,635,Hyderabadi Biryani,Biryani,598.0,1,0
8065,635,Egg Biryani (Special Edition),Biryani,296.0,1,0
8066,635,Prawn Biryani,Biryani,594.0,1,0
8067,635,Egg Biryani,Biryani,749.0,1,0
8068,635,Veg Biryani,Biryani,764.0,0,0
8069,635,Chicken Biryani (Premium Edition),Biryani,404.0,1,0
8070,635,Mutton Biryani (Special Edition),Biryani,749.0,1,0
8071,636,Onion Rings,Burger,498.0,1,0
8072,636,Onion Rings,Burger,256.0,1,1
8073,636,Burger (Classic Edition),Burger,262.0,1,0
8074,636,French Fries (Special Edition),Burger,227.0,0,0
8075,636,French Fries (Classic Edition),Burger,291.0,0,0
8076,636,Wrap,Burger,498.0,0,0
8077,636,Onion Rings (Chef Edition),Burger,610.0,0,0
8078,636,Burger,Burger,584.0,0,0
8079,636,Hot Dog (Chef Edition),Burger,337.0,1,0
8080,636,French Fries (Special Edition),Burger,589.0,0,0
8081,636,French Fries (Special Edition),Burger,534.0,1,1
8082,636,Onion Rings,Burger,540.0,0,0
8083,637,Vada,South Indian,845.0,1,1
8084,637,Idli (Classic Edition),South Indian,716.0,1,0
8085,637,Uttapam,South Indian,494.0,0,1
8086,637,Upma,South Indian,582.0,0,0
8087,637,Appam,South Indian,863.0,0,1
8088,637,Sambhar,South Indian,633.0,1,1
8089,637,Appam (Premium Edition),South Indian,655.0,0,0
8090,637,Vada,South Indian,319.0,1,0
8091,637,Appam (Special Edition),South Indian,597.0,1,0
8092,637,Appam (Chef Edition),South Indian,387.0,1,0
8093,637,Rava Dosa (Classic Edition),South Indian,303.0,1,0
8094,637,Upma,South Indian,376.0,1,0
8095,637,Upma,South Indian,618.0,1,0
8096,637,Dosa (Chef Edition),South Indian,743.0,0,0
8097,637,Dosa,South Indian,754.0,0,0
8098,637,Appam,South Indian,562.0,0,0
8099,637,Sambhar (Chef Edition),South Indian,807.0,0,0
8100,637,Rava Dosa,South Indian,581.0,1,0
8101,638,Vada,South Indian,315.0,0,0
8102,638,Sambhar,South Indian,292.0,0,0
8103,638,Dosa,South Indian,316.0,0,0
8104,638,Appam (Classic Edition),South Indian,240.0,1,0
8105,638,Rava Dosa,South Indian,258.0,0,0
8106,638,Sambhar,South Indian,282.0,0,0
8107,638,Rava Dosa,South Indian,203.0,0,0
8108,638,Uttapam,South Indian,333.0,1,0
8109,638,Appam (Classic Edition),South Indian,216.0,0,1
8110,638,Vada,South Indian,160.0,1,0
8111,638,Idli,South Indian,199.0,0,1
8112,638,Vada,South Indian,70.0,1,0
8113,638,Dosa,South Indian,269.0,0,1
8114,638,Rava Dosa (Chef Edition),South Indian,270.0,0,1
8115,638,Sambhar,South Indian,204.0,0,0
8116,638,Dosa (Classic Edition),South Indian,120.0,0,1
8117,638,Idli,South Indian,99.0,0,0
8118,638,Upma,South Indian,292.0,1,0
8119,638,Appam (Premium Edition),South Indian,253.0,1,0
8120,639,Cheesecake,Desserts,294.0,0,0
8121,639,Brownie,Desserts,194.0,0,0
